Gene stable ID,9ca1b249-c310-4c30-83ea-2558b46f5332
ENSG00000072210,409
ENSG00000072274,4042
ENSG00000072310,5798
ENSG00000072315,0
ENSG00000072364,6577
ENSG00000072401,1927
ENSG00000072415,1281
ENSG00000072422,1437
ENSG00000072501,8125
ENSG00000072506,4321
ENSG00000072518,9678
ENSG00000072571,719
ENSG00000072609,1945
ENSG00000072657,0
ENSG00000072682,2118
ENSG00000072694,142
ENSG00000072736,2813
ENSG00000072756,1426
ENSG00000072778,3341
ENSG00000072786,508
ENSG00000072803,2624
ENSG00000072818,214
ENSG00000072832,333
ENSG00000072840,973
ENSG00000072849,1498
ENSG00000072858,148
ENSG00000072864,3211
ENSG00000072952,832
ENSG00000072954,3515
ENSG00000072958,1672
ENSG00000073008,3491
ENSG00000073050,2426
ENSG00000073060,14729
ENSG00000073067,378
ENSG00000073111,10439
ENSG00000073146,2
ENSG00000073150,362
ENSG00000073169,719
ENSG00000073282,1742
ENSG00000073331,5076
ENSG00000073350,6355
ENSG00000073417,2852
ENSG00000073464,57
ENSG00000073536,1231
ENSG00000073578,3581
ENSG00000073584,3685
ENSG00000073598,11
ENSG00000073605,1437
ENSG00000073614,12321
ENSG00000073670,232
ENSG00000073711,5976
ENSG00000073712,4779
ENSG00000073734,1
ENSG00000073737,11
ENSG00000073754,0
ENSG00000073756,222
ENSG00000073792,27
ENSG00000073803,6764
ENSG00000073849,520
ENSG00000073861,19
ENSG00000073905,4
ENSG00000073910,1814
ENSG00000073921,12782
ENSG00000073969,1876
ENSG00000074047,38
ENSG00000074054,6548
ENSG00000074071,1391
ENSG00000074181,17158
ENSG00000074201,5990
ENSG00000074211,88
ENSG00000074219,4175
ENSG00000074266,1252
ENSG00000074276,16
ENSG00000074317,2
ENSG00000074319,6455
ENSG00000074356,3536
ENSG00000074370,12011
ENSG00000074410,65
ENSG00000074416,2372
ENSG00000074527,145
ENSG00000074582,590
ENSG00000074590,385
ENSG00000074603,1415
ENSG00000074621,609
ENSG00000074657,7971
ENSG00000074660,216
ENSG00000074695,20743
ENSG00000074696,6677
ENSG00000074706,45
ENSG00000074755,2472
ENSG00000074771,0
ENSG00000074800,25941
ENSG00000074803,17
ENSG00000074842,2447
ENSG00000074855,1644
ENSG00000074935,1182
ENSG00000074964,2153
ENSG00000074966,13
ENSG00000075035,3
ENSG00000075043,115
ENSG00000075073,201
ENSG00000075089,2769
ENSG00000075131,346
ENSG00000075142,3272
ENSG00000075151,6282
ENSG00000075188,1645
ENSG00000075213,35
ENSG00000075218,516
ENSG00000075223,178
ENSG00000075234,539
ENSG00000075239,2144
ENSG00000075240,2802
ENSG00000075275,1738
ENSG00000075290,125
ENSG00000075292,15180
ENSG00000075303,1658
ENSG00000075336,1255
ENSG00000075340,5368
ENSG00000075388,0
ENSG00000075391,4712
ENSG00000075399,1312
ENSG00000075407,4143
ENSG00000075413,4085
ENSG00000075415,26305
ENSG00000075420,6393
ENSG00000075426,14598
ENSG00000075429,0
ENSG00000075461,0
ENSG00000075539,3497
ENSG00000075568,4198
ENSG00000075618,8202
ENSG00000075624,199286
ENSG00000075643,3273
ENSG00000075651,75
ENSG00000075673,4
ENSG00000075702,870
ENSG00000075711,5926
ENSG00000075785,18057
ENSG00000075790,3569
ENSG00000075826,270
ENSG00000075856,5051
ENSG00000075884,84
ENSG00000075886,33
ENSG00000075891,20
ENSG00000075914,864
ENSG00000075945,4687
ENSG00000075975,3879
ENSG00000076003,7651
ENSG00000076043,1878
ENSG00000076053,981
ENSG00000076067,2140
ENSG00000076108,6541
ENSG00000076201,2827
ENSG00000076242,1386
ENSG00000076248,8500
ENSG00000076258,339
ENSG00000076321,1434
ENSG00000076344,16
ENSG00000076351,199
ENSG00000076356,221
ENSG00000076382,993
ENSG00000076513,4772
ENSG00000076554,15398
ENSG00000076555,1074
ENSG00000076604,6278
ENSG00000076641,146
ENSG00000076650,1373
ENSG00000076662,959
ENSG00000076685,2831
ENSG00000076706,6581
ENSG00000076716,589
ENSG00000076770,678
ENSG00000076826,4332
ENSG00000076864,471
ENSG00000076924,5478
ENSG00000076928,7004
ENSG00000076944,2464
ENSG00000076984,5381
ENSG00000077009,2
ENSG00000077044,1709
ENSG00000077063,27
ENSG00000077080,8
ENSG00000077092,171
ENSG00000077097,24427
ENSG00000077147,25917
ENSG00000077150,2635
ENSG00000077152,1216
ENSG00000077157,1779
ENSG00000077232,10530
ENSG00000077235,9433
ENSG00000077238,418
ENSG00000077254,4556
ENSG00000077264,77
ENSG00000077274,5
ENSG00000077279,1
ENSG00000077312,5132
ENSG00000077327,0
ENSG00000077348,2160
ENSG00000077380,4801
ENSG00000077420,149
ENSG00000077454,1235
ENSG00000077458,919
ENSG00000077463,533
ENSG00000077498,0
ENSG00000077514,2201
ENSG00000077522,3178
ENSG00000077549,10062
ENSG00000077585,1871
ENSG00000077616,285
ENSG00000077684,1563
ENSG00000077713,1469
ENSG00000077721,4553
ENSG00000077782,31949
ENSG00000077800,0
ENSG00000077935,592
ENSG00000077942,1122
ENSG00000077943,140
ENSG00000077984,81
ENSG00000078018,195
ENSG00000078043,3584
ENSG00000078053,6
ENSG00000078061,2864
ENSG00000078070,5158
ENSG00000078081,694
ENSG00000078098,470
ENSG00000078114,3198
ENSG00000078124,2569
ENSG00000078140,5759
ENSG00000078142,4284
ENSG00000078177,698
ENSG00000078237,518
ENSG00000078246,2634
ENSG00000078269,296
ENSG00000078295,591
ENSG00000078304,12942
ENSG00000078319,851
ENSG00000078328,0
ENSG00000078369,15517
ENSG00000078399,24
ENSG00000078401,3581
ENSG00000078403,4227
ENSG00000078487,318
ENSG00000078549,45
ENSG00000078579,2
ENSG00000078589,13
ENSG00000078596,265
ENSG00000078618,9648
ENSG00000078668,5101
ENSG00000078674,6718
ENSG00000078687,2195
ENSG00000078699,1323
ENSG00000078725,28
ENSG00000078747,2563
ENSG00000078795,10
ENSG00000078804,1049
ENSG00000078808,3783
ENSG00000078814,75
ENSG00000078898,0
ENSG00000078900,159
ENSG00000078902,2504
ENSG00000078967,2772
ENSG00000079101,374
ENSG00000079102,59
ENSG00000079112,1
ENSG00000079134,1359
ENSG00000079150,1270
ENSG00000079156,935
ENSG00000079215,129
ENSG00000079246,17659
ENSG00000079257,2203
ENSG00000079263,36
ENSG00000079277,1315
ENSG00000079308,1209
ENSG00000079313,1337
ENSG00000079332,11370
ENSG00000079335,1151
ENSG00000079337,172
ENSG00000079385,3888
ENSG00000079387,3165
ENSG00000079393,84
ENSG00000079432,8709
ENSG00000079435,546
ENSG00000079459,4207
ENSG00000079462,3800
ENSG00000079482,1922
ENSG00000079557,0
ENSG00000079616,6008
ENSG00000079689,1
ENSG00000079691,4974
ENSG00000079739,3969
ENSG00000079785,11152
ENSG00000079805,9308
ENSG00000079819,2278
ENSG00000079841,136
ENSG00000079931,163
ENSG00000079950,3050
ENSG00000079974,753
ENSG00000079999,3256
ENSG00000080007,359
ENSG00000080031,36
ENSG00000080166,37
ENSG00000080189,5656
ENSG00000080200,318
ENSG00000080224,2
ENSG00000080293,0
ENSG00000080298,4972
ENSG00000080345,6151
ENSG00000080371,6173
ENSG00000080493,15
ENSG00000080503,22680
ENSG00000080511,3
ENSG00000080546,3178
ENSG00000080561,785
ENSG00000080572,0
ENSG00000080573,294
ENSG00000080603,19514
ENSG00000080608,8435
ENSG00000080618,5
ENSG00000080644,118
ENSG00000080709,31
ENSG00000080802,3128
ENSG00000080815,3097
ENSG00000080819,1773
ENSG00000080822,3636
ENSG00000080823,7261
ENSG00000080824,162323
ENSG00000080839,1398
ENSG00000080845,7623
ENSG00000080854,80
ENSG00000080910,0
ENSG00000080947,61
ENSG00000080986,688
ENSG00000081014,578
ENSG00000081019,4586
ENSG00000081026,4196
ENSG00000081041,4
ENSG00000081051,0
ENSG00000081052,100
ENSG00000081059,158
ENSG00000081087,1024
ENSG00000081138,0
ENSG00000081148,9
ENSG00000081154,9729
ENSG00000081177,2138
ENSG00000081181,429
ENSG00000081189,457
ENSG00000081237,652
ENSG00000081248,1
ENSG00000081277,16647
ENSG00000081307,2575
ENSG00000081320,678
ENSG00000081377,2587
ENSG00000081386,1573
ENSG00000081479,8
ENSG00000081665,1630
ENSG00000081692,2973
ENSG00000081721,1085
ENSG00000081760,4320
ENSG00000081791,1299
ENSG00000081800,0
ENSG00000081803,264
ENSG00000081818,140
ENSG00000081842,17
ENSG00000081853,94
ENSG00000081870,930
ENSG00000081913,6033
ENSG00000081923,3753
ENSG00000081985,891
ENSG00000082014,653
ENSG00000082068,1724
ENSG00000082074,273
ENSG00000082126,25
ENSG00000082146,2224
ENSG00000082153,9819
ENSG00000082175,11
ENSG00000082196,255
ENSG00000082212,5261
ENSG00000082213,3504
ENSG00000082258,3990
ENSG00000082269,1809
ENSG00000082293,5
ENSG00000082397,147
ENSG00000082438,1176
ENSG00000082458,4768
ENSG00000082482,2993
ENSG00000082497,9729
ENSG00000082512,563
ENSG00000082515,650
ENSG00000082516,1731
ENSG00000082556,1
ENSG00000082641,9703
ENSG00000082684,314
ENSG00000082701,7175
ENSG00000082781,13535
ENSG00000082805,6529
ENSG00000082898,16815
ENSG00000082929,1
ENSG00000082996,5475
ENSG00000083067,2
ENSG00000083093,2228
ENSG00000083097,2493
ENSG00000083099,3650
ENSG00000083123,1810
ENSG00000083168,6305
ENSG00000083223,2882
ENSG00000083290,1336
ENSG00000083307,4472
ENSG00000083312,6779
ENSG00000083444,9085
ENSG00000083454,31
ENSG00000083457,632
ENSG00000083520,5928
ENSG00000083535,2904
ENSG00000083544,1440
ENSG00000083622,2
ENSG00000083635,737
ENSG00000083642,2359
ENSG00000083720,1549
ENSG00000083750,732
ENSG00000083782,13
ENSG00000083799,5762
ENSG00000083807,523
ENSG00000083812,1256
ENSG00000083814,56
ENSG00000083817,1130
ENSG00000083828,913
ENSG00000083838,656
ENSG00000083844,4441
ENSG00000083845,49827
ENSG00000083857,27414
ENSG00000083896,8161
ENSG00000083937,2665
ENSG00000084070,2861
ENSG00000084072,4376
ENSG00000084073,5409
ENSG00000084090,15271
ENSG00000084092,3507
ENSG00000084093,6176
ENSG00000084110,16
ENSG00000084112,2630
ENSG00000084207,21971
ENSG00000084234,33141
ENSG00000084444,3490
ENSG00000084453,1
ENSG00000084463,8185
ENSG00000084623,18391
ENSG00000084628,40
ENSG00000084636,543
ENSG00000084652,12906
ENSG00000084674,11
ENSG00000084676,7622
ENSG00000084693,5902
ENSG00000084710,300
ENSG00000084731,8143
ENSG00000084733,23308
ENSG00000084734,55
ENSG00000084754,18208
ENSG00000084764,3357
ENSG00000084774,12999
ENSG00000085063,17720
ENSG00000085117,3455
ENSG00000085185,2021
ENSG00000085224,4193
ENSG00000085231,1013
ENSG00000085265,87
ENSG00000085274,2211
ENSG00000085276,200
ENSG00000085365,4608
ENSG00000085377,9770
ENSG00000085382,1998
ENSG00000085415,2563
ENSG00000085433,2897
ENSG00000085449,2354
ENSG00000085465,229
ENSG00000085491,5870
ENSG00000085511,1383
ENSG00000085514,201
ENSG00000085552,3550
ENSG00000085563,69
ENSG00000085644,1503
ENSG00000085662,4988
ENSG00000085719,14559
ENSG00000085721,2703
ENSG00000085733,12730
ENSG00000085741,274
ENSG00000085760,11933
ENSG00000085788,6122
ENSG00000085831,2862
ENSG00000085832,6269
ENSG00000085840,497
ENSG00000085871,933
ENSG00000085872,5063
ENSG00000085978,1915
ENSG00000085982,1239
ENSG00000085998,5663
ENSG00000085999,689
ENSG00000086015,7783
ENSG00000086061,20897
ENSG00000086062,24612
ENSG00000086065,4297
ENSG00000086102,10052
ENSG00000086159,874
ENSG00000086189,2416
ENSG00000086200,1061
ENSG00000086205,3176
ENSG00000086232,8936
ENSG00000086288,6
ENSG00000086289,104
ENSG00000086300,1369
ENSG00000086475,8609
ENSG00000086504,956
ENSG00000086506,81
ENSG00000086544,2966
ENSG00000086548,55
ENSG00000086570,45
ENSG00000086589,2659
ENSG00000086598,39887
ENSG00000086619,1676
ENSG00000086666,6944
ENSG00000086696,33
ENSG00000086712,6073
ENSG00000086717,15
ENSG00000086730,182
ENSG00000086758,27702
ENSG00000086827,1391
ENSG00000086848,388
ENSG00000086967,22
ENSG00000086991,123
ENSG00000087008,1514
ENSG00000087053,1728
ENSG00000087074,3525
ENSG00000087076,285
ENSG00000087077,7724
ENSG00000087085,111
ENSG00000087086,86978
ENSG00000087087,5918
ENSG00000087088,2238
ENSG00000087095,1338
ENSG00000087111,1534
ENSG00000087116,834
ENSG00000087128,3
ENSG00000087152,4553
ENSG00000087157,2522
ENSG00000087191,2708
ENSG00000087206,873
ENSG00000087237,35
ENSG00000087245,2328
ENSG00000087250,1
ENSG00000087253,238
ENSG00000087258,88
ENSG00000087263,6142
ENSG00000087266,4012
ENSG00000087269,3578
ENSG00000087274,8945
ENSG00000087299,1992
ENSG00000087301,3670
ENSG00000087302,10489
ENSG00000087303,320
ENSG00000087338,4113
ENSG00000087365,19873
ENSG00000087448,3324
ENSG00000087460,119911
ENSG00000087470,7617
ENSG00000087494,103
ENSG00000087495,179
ENSG00000087502,4306
ENSG00000087510,28934
ENSG00000087586,1268
ENSG00000087589,67
ENSG00000087842,588
ENSG00000087884,1422
ENSG00000087903,1477
ENSG00000087995,853
ENSG00000088002,92
ENSG00000088035,2110
ENSG00000088038,4775
ENSG00000088053,38
ENSG00000088179,2077
ENSG00000088205,10455
ENSG00000088247,27364
ENSG00000088256,3337
ENSG00000088280,7275
ENSG00000088298,1621
ENSG00000088305,472
ENSG00000088320,43
ENSG00000088325,3923
ENSG00000088340,1083
ENSG00000088356,1616
ENSG00000088367,6390
ENSG00000088386,809
ENSG00000088387,14373
ENSG00000088448,3491
ENSG00000088451,1372
ENSG00000088538,1455
ENSG00000088543,57
ENSG00000088682,3990
ENSG00000088726,413
ENSG00000088727,317
ENSG00000088756,182
ENSG00000088766,2954
ENSG00000088782,0
ENSG00000088808,6427
ENSG00000088812,11396
ENSG00000088826,2643
ENSG00000088827,245
ENSG00000088832,15555
ENSG00000088833,4193
ENSG00000088836,1950
ENSG00000088854,1990
ENSG00000088876,1276
ENSG00000088881,130
ENSG00000088882,98
ENSG00000088888,10995
ENSG00000088899,4912
ENSG00000088926,3
ENSG00000088930,8798
ENSG00000088970,1857
ENSG00000088986,11124
ENSG00000088992,16
ENSG00000089006,6677
ENSG00000089009,103043
ENSG00000089012,47
ENSG00000089022,4179
ENSG00000089041,279
ENSG00000089048,2026
ENSG00000089050,2843
ENSG00000089053,12131
ENSG00000089057,5545
ENSG00000089060,1004
ENSG00000089063,7639
ENSG00000089091,2280
ENSG00000089094,5247
ENSG00000089101,11
ENSG00000089116,0
ENSG00000089123,805
ENSG00000089127,270
ENSG00000089154,11682
ENSG00000089157,180631
ENSG00000089159,7217
ENSG00000089163,188
ENSG00000089169,0
ENSG00000089177,787
ENSG00000089195,2075
ENSG00000089199,17
ENSG00000089220,27458
ENSG00000089225,34
ENSG00000089234,3355
ENSG00000089248,10223
ENSG00000089250,1
ENSG00000089280,22692
ENSG00000089289,2320
ENSG00000089327,4168
ENSG00000089335,2625
ENSG00000089351,6037
ENSG00000089356,12146
ENSG00000089472,1967
ENSG00000089486,1527
ENSG00000089505,122
ENSG00000089558,21
ENSG00000089597,47312
ENSG00000089639,1482
ENSG00000089682,939
ENSG00000089685,2042
ENSG00000089692,117
ENSG00000089693,15900
ENSG00000089723,357
ENSG00000089737,10102
ENSG00000089775,713
ENSG00000089818,1681
ENSG00000089820,1555
ENSG00000089847,12
ENSG00000089876,1888
ENSG00000089902,9076
ENSG00000089916,2371
ENSG00000090006,11775
ENSG00000090013,766
ENSG00000090020,5474
ENSG00000090054,5162
ENSG00000090060,19070
ENSG00000090061,2006
ENSG00000090097,3034
ENSG00000090104,1294
ENSG00000090238,7303
ENSG00000090263,3436
ENSG00000090266,3148
ENSG00000090273,8485
ENSG00000090316,6617
ENSG00000090339,1051
ENSG00000090372,7235
ENSG00000090376,108
ENSG00000090382,4662
ENSG00000090402,2
ENSG00000090432,1384
ENSG00000090447,1355
ENSG00000090470,1435
ENSG00000090487,6008
ENSG00000090512,118
ENSG00000090520,5962
ENSG00000090530,54
ENSG00000090534,3
ENSG00000090539,47
ENSG00000090554,97
ENSG00000090565,3102
ENSG00000090581,1357
ENSG00000090612,3155
ENSG00000090615,10058
ENSG00000090621,26251
ENSG00000090659,64
ENSG00000090661,2879
ENSG00000090674,2302
ENSG00000090686,6109
ENSG00000090776,2408
ENSG00000090857,5469
ENSG00000090861,9366
ENSG00000090863,31921
ENSG00000090889,1507
ENSG00000090905,4956
ENSG00000090924,3159
ENSG00000090932,530
ENSG00000090971,913
ENSG00000090975,1826
ENSG00000090989,2451
ENSG00000091009,1346
ENSG00000091010,2
ENSG00000091039,6226
ENSG00000091073,1071
ENSG00000091106,134
ENSG00000091127,3234
ENSG00000091128,70
ENSG00000091129,315
ENSG00000091136,79790
ENSG00000091137,12
ENSG00000091138,2
ENSG00000091140,7073
ENSG00000091157,1131
ENSG00000091164,6008
ENSG00000091181,3
ENSG00000091262,228
ENSG00000091317,14910
ENSG00000091409,24469
ENSG00000091428,142
ENSG00000091436,565
ENSG00000091482,4
ENSG00000091483,6079
ENSG00000091490,1081
ENSG00000091513,220
ENSG00000091527,8995
ENSG00000091536,29
ENSG00000091542,3895
ENSG00000091583,0
ENSG00000091592,2455
ENSG00000091622,392
ENSG00000091640,1034
ENSG00000091651,1321
ENSG00000091656,85
ENSG00000091664,0
ENSG00000091704,16
ENSG00000091732,1979
ENSG00000091831,17
ENSG00000091844,61
ENSG00000091879,396
ENSG00000091947,1342
ENSG00000091972,223
ENSG00000091986,3164
ENSG00000092009,2
ENSG00000092010,2268
ENSG00000092020,1196
ENSG00000092036,737
ENSG00000092051,10
ENSG00000092054,2
ENSG00000092067,5
ENSG00000092068,132
ENSG00000092094,1683
ENSG00000092096,2000
ENSG00000092098,932
ENSG00000092108,2305
ENSG00000092140,1533
ENSG00000092148,7133
ENSG00000092199,25857
ENSG00000092200,26
ENSG00000092201,8419
ENSG00000092203,3115
ENSG00000092208,366
ENSG00000092295,523
ENSG00000092330,1480
ENSG00000092345,1
ENSG00000092377,0
ENSG00000092421,281
ENSG00000092439,2104
ENSG00000092445,1642
ENSG00000092470,415
ENSG00000092529,90
ENSG00000092531,2001
ENSG00000092607,94
ENSG00000092621,10576
ENSG00000092758,974
ENSG00000092820,7746
ENSG00000092841,26589
ENSG00000092847,6362
ENSG00000092850,106
ENSG00000092853,698
ENSG00000092871,1238
ENSG00000092929,3366
ENSG00000092931,1943
ENSG00000092964,15276
ENSG00000092969,14
ENSG00000092978,2196
ENSG00000093000,3751
ENSG00000093009,1494
ENSG00000093010,8109
ENSG00000093072,4503
ENSG00000093100,20
ENSG00000093134,0
ENSG00000093144,2999
ENSG00000093167,3719
ENSG00000093183,2725
ENSG00000093217,1727
ENSG00000094631,2975
ENSG00000094661,0
ENSG00000094755,79696
ENSG00000094796,0
ENSG00000094804,839
ENSG00000094841,1400
ENSG00000094880,2238
ENSG00000094914,1276
ENSG00000094916,6356
ENSG00000094963,171
ENSG00000094975,5926
ENSG00000095002,9407
ENSG00000095015,1003
ENSG00000095059,2532
ENSG00000095066,2166
ENSG00000095110,2
ENSG00000095139,10883
ENSG00000095203,2775
ENSG00000095209,1365
ENSG00000095261,4316
ENSG00000095303,185
ENSG00000095319,7051
ENSG00000095321,178
ENSG00000095370,269
ENSG00000095380,4577
ENSG00000095383,3444
ENSG00000095397,1228
ENSG00000095464,53
ENSG00000095485,2374
ENSG00000095539,1275
ENSG00000095564,4971
ENSG00000095574,1146
ENSG00000095585,872
ENSG00000095587,7
ENSG00000095596,31
ENSG00000095627,7
ENSG00000095637,1521
ENSG00000095713,235
ENSG00000095739,737
ENSG00000095752,25
ENSG00000095777,2
ENSG00000095787,13613
ENSG00000095794,899
ENSG00000095906,1389
ENSG00000095917,0
ENSG00000095932,124
ENSG00000095951,3307
ENSG00000095970,165
ENSG00000095981,1
ENSG00000096006,0
ENSG00000096060,3624
ENSG00000096063,14227
ENSG00000096070,3592
ENSG00000096080,1084
ENSG00000096088,0
ENSG00000096092,1541
ENSG00000096093,907
ENSG00000096264,3
ENSG00000096384,125119
ENSG00000096395,1
ENSG00000096401,5935
ENSG00000096433,6851
ENSG00000096654,1989
ENSG00000096696,24889
ENSG00000096717,2199
ENSG00000096746,9067
ENSG00000096872,2368
ENSG00000096968,896
ENSG00000096996,36
ENSG00000097007,5733
ENSG00000097021,1092
ENSG00000097033,7326
ENSG00000097046,3763
ENSG00000097096,934
ENSG00000099139,75
ENSG00000099194,24933
ENSG00000099203,466
ENSG00000099204,18666
ENSG00000099219,13228
ENSG00000099246,5971
ENSG00000099250,1592
ENSG00000099251,102
ENSG00000099256,1290
ENSG00000099260,125
ENSG00000099282,3154
ENSG00000099284,5336
ENSG00000099290,2503
ENSG00000099308,643
ENSG00000099326,986
ENSG00000099330,480
ENSG00000099331,10073
ENSG00000099337,839
ENSG00000099338,318
ENSG00000099341,8744
ENSG00000099364,3354
ENSG00000099365,268
ENSG00000099377,1997
ENSG00000099381,5607
ENSG00000099385,2415
ENSG00000099399,0
ENSG00000099617,1
ENSG00000099622,4723
ENSG00000099624,779
ENSG00000099625,285
ENSG00000099715,0
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,8
ENSG00000099783,13493
ENSG00000099785,1633
ENSG00000099795,2070
ENSG00000099797,5092
ENSG00000099800,1683
ENSG00000099804,2100
ENSG00000099810,12776
ENSG00000099812,74
ENSG00000099814,7435
ENSG00000099817,3299
ENSG00000099821,1713
ENSG00000099822,66
ENSG00000099834,8
ENSG00000099840,73
ENSG00000099849,1508
ENSG00000099860,1531
ENSG00000099864,1639
ENSG00000099866,18
ENSG00000099869,0
ENSG00000099875,5695
ENSG00000099889,1762
ENSG00000099899,2635
ENSG00000099901,6986
ENSG00000099904,4005
ENSG00000099910,2120
ENSG00000099917,6318
ENSG00000099937,2
ENSG00000099940,2754
ENSG00000099942,10195
ENSG00000099949,3335
ENSG00000099953,1265
ENSG00000099954,2008
ENSG00000099956,6274
ENSG00000099957,4
ENSG00000099958,609
ENSG00000099960,25
ENSG00000099968,4765
ENSG00000099974,97
ENSG00000099977,1373
ENSG00000099984,3
ENSG00000099985,8
ENSG00000099991,5734
ENSG00000099992,945
ENSG00000099994,2626
ENSG00000099995,12075
ENSG00000099998,286
ENSG00000099999,1132
ENSG00000100003,1538
ENSG00000100012,1
ENSG00000100014,2949
ENSG00000100023,3351
ENSG00000100024,17
ENSG00000100027,1112
ENSG00000100028,8390
ENSG00000100029,6364
ENSG00000100030,11225
ENSG00000100031,549
ENSG00000100033,204
ENSG00000100034,6689
ENSG00000100036,313
ENSG00000100038,53
ENSG00000100053,55
ENSG00000100055,160
ENSG00000100056,1701
ENSG00000100058,696
ENSG00000100060,120
ENSG00000100065,130
ENSG00000100068,336
ENSG00000100075,3490
ENSG00000100077,828
ENSG00000100078,6
ENSG00000100079,136
ENSG00000100083,5030
ENSG00000100084,1956
ENSG00000100092,1849
ENSG00000100095,0
ENSG00000100097,3370
ENSG00000100099,3219
ENSG00000100100,3131
ENSG00000100101,3
ENSG00000100104,918
ENSG00000100105,6950
ENSG00000100106,1660
ENSG00000100109,2068
ENSG00000100116,1433
ENSG00000100121,2
ENSG00000100122,7
ENSG00000100124,1395
ENSG00000100129,17657
ENSG00000100138,5531
ENSG00000100139,9258
