Gene stable ID,db7a781d-67d2-4859-a6f5-c167cd64d149
ENSG00000196456,651
ENSG00000196458,1153
ENSG00000196459,1239
ENSG00000196460,324
ENSG00000196465,2256
ENSG00000196466,281
ENSG00000196468,123
ENSG00000196470,799
ENSG00000196472,0
ENSG00000196475,0
ENSG00000196476,885
ENSG00000196482,446
ENSG00000196497,317
ENSG00000196498,14607
ENSG00000196502,800
ENSG00000196503,9
ENSG00000196504,10941
ENSG00000196505,1931
ENSG00000196507,4284
ENSG00000196510,2612
ENSG00000196511,470
ENSG00000196517,619
ENSG00000196526,7338
ENSG00000196531,45654
ENSG00000196534,0
ENSG00000196535,5662
ENSG00000196539,0
ENSG00000196542,6136
ENSG00000196544,795
ENSG00000196547,2963
ENSG00000196549,6347
ENSG00000196550,25
ENSG00000196553,1
ENSG00000196557,523
ENSG00000196562,43919
ENSG00000196564,1
ENSG00000196565,6
ENSG00000196566,0
ENSG00000196569,4352
ENSG00000196570,0
ENSG00000196576,24130
ENSG00000196578,0
ENSG00000196581,111
ENSG00000196584,286
ENSG00000196586,17958
ENSG00000196588,3408
ENSG00000196589,0
ENSG00000196591,9663
ENSG00000196593,0
ENSG00000196597,235
ENSG00000196600,2
ENSG00000196604,10
ENSG00000196605,347
ENSG00000196611,1998
ENSG00000196616,4
ENSG00000196620,38
ENSG00000196628,19844
ENSG00000196632,118
ENSG00000196634,0
ENSG00000196636,367
ENSG00000196639,1657
ENSG00000196642,4964
ENSG00000196646,841
ENSG00000196652,1536
ENSG00000196653,568
ENSG00000196655,1747
ENSG00000196656,2
ENSG00000196659,906
ENSG00000196660,1
ENSG00000196661,0
ENSG00000196663,2821
ENSG00000196664,1999
ENSG00000196666,1
ENSG00000196668,17
ENSG00000196670,2075
ENSG00000196678,1429
ENSG00000196683,7154
ENSG00000196684,303
ENSG00000196689,4
ENSG00000196693,1439
ENSG00000196696,179
ENSG00000196700,1692
ENSG00000196704,4382
ENSG00000196705,853
ENSG00000196711,0
ENSG00000196712,8729
ENSG00000196715,5013
ENSG00000196724,538
ENSG00000196730,3262
ENSG00000196734,0
ENSG00000196735,30524
ENSG00000196739,1129
ENSG00000196741,199
ENSG00000196743,8479
ENSG00000196747,13
ENSG00000196748,9
ENSG00000196754,480
ENSG00000196756,675
ENSG00000196757,627
ENSG00000196758,0
ENSG00000196767,0
ENSG00000196772,1
ENSG00000196776,9350
ENSG00000196778,0
ENSG00000196781,3033
ENSG00000196782,1948
ENSG00000196787,48
ENSG00000196792,3246
ENSG00000196793,668
ENSG00000196796,0
ENSG00000196800,0
ENSG00000196805,0
ENSG00000196810,1909
ENSG00000196811,1
ENSG00000196812,376
ENSG00000196814,820
ENSG00000196821,8542
ENSG00000196826,0
ENSG00000196832,0
ENSG00000196834,5
ENSG00000196839,873
ENSG00000196843,2479
ENSG00000196844,1
ENSG00000196850,2596
ENSG00000196859,1
ENSG00000196860,9
ENSG00000196862,24
ENSG00000196865,2291
ENSG00000196866,67
ENSG00000196867,858
ENSG00000196872,2467
ENSG00000196873,39
ENSG00000196876,475
ENSG00000196878,11152
ENSG00000196890,3
ENSG00000196893,0
ENSG00000196900,0
ENSG00000196911,895
ENSG00000196912,104
ENSG00000196914,16961
ENSG00000196917,590
ENSG00000196922,2770
ENSG00000196923,8588
ENSG00000196924,165544
ENSG00000196932,400
ENSG00000196933,1
ENSG00000196935,1516
ENSG00000196936,0
ENSG00000196937,4213
ENSG00000196943,2643
ENSG00000196944,0
ENSG00000196946,0
ENSG00000196950,3495
ENSG00000196951,53
ENSG00000196954,3552
ENSG00000196961,9356
ENSG00000196967,1047
ENSG00000196968,3851
ENSG00000196970,0
ENSG00000196972,52
ENSG00000196975,8723
ENSG00000196976,1378
ENSG00000196979,3
ENSG00000196981,958
ENSG00000196990,3
ENSG00000196993,0
ENSG00000196998,2587
ENSG00000197006,9278
ENSG00000197008,1235
ENSG00000197013,784
ENSG00000197016,710
ENSG00000197019,1957
ENSG00000197020,511
ENSG00000197021,1075
ENSG00000197023,0
ENSG00000197024,1791
ENSG00000197037,1198
ENSG00000197038,0
ENSG00000197043,29288
ENSG00000197044,503
ENSG00000197045,6479
ENSG00000197046,348
ENSG00000197050,1067
ENSG00000197054,127
ENSG00000197056,1092
ENSG00000197057,5
ENSG00000197061,0
ENSG00000197062,1401
ENSG00000197063,1041
ENSG00000197067,1
ENSG00000197070,3492
ENSG00000197077,5039
ENSG00000197079,1
ENSG00000197081,16974
ENSG00000197083,276
ENSG00000197084,3
ENSG00000197085,0
ENSG00000197092,0
ENSG00000197093,2484
ENSG00000197099,3
ENSG00000197102,33315
ENSG00000197106,173
ENSG00000197110,0
ENSG00000197111,20504
ENSG00000197114,276
ENSG00000197119,1738
ENSG00000197121,601
ENSG00000197122,3290
ENSG00000197123,1
ENSG00000197124,232
ENSG00000197125,0
ENSG00000197128,829
ENSG00000197134,161
ENSG00000197136,3599
ENSG00000197140,88
ENSG00000197142,800
ENSG00000197147,1811
ENSG00000197149,388
ENSG00000197150,1777
ENSG00000197153,4
ENSG00000197157,14151
ENSG00000197161,0
ENSG00000197162,980
ENSG00000197165,223
ENSG00000197168,569
ENSG00000197170,4755
ENSG00000197171,0
ENSG00000197172,0
ENSG00000197176,0
ENSG00000197177,0
ENSG00000197180,278
ENSG00000197181,326
ENSG00000197182,43
ENSG00000197183,3070
ENSG00000197185,0
ENSG00000197191,312
ENSG00000197208,175
ENSG00000197210,0
ENSG00000197213,2
ENSG00000197214,1
ENSG00000197217,4676
ENSG00000197223,868
ENSG00000197226,12063
ENSG00000197233,0
ENSG00000197238,7
ENSG00000197241,1
ENSG00000197245,107
ENSG00000197249,7667
ENSG00000197251,0
ENSG00000197253,866
ENSG00000197254,18
ENSG00000197256,10597
ENSG00000197258,234
ENSG00000197261,81
ENSG00000197263,0
ENSG00000197265,2823
ENSG00000197272,14
ENSG00000197273,0
ENSG00000197275,128
ENSG00000197279,175
ENSG00000197283,1548
ENSG00000197291,57
ENSG00000197296,1485
ENSG00000197299,391
ENSG00000197301,436
ENSG00000197302,1893
ENSG00000197308,210
ENSG00000197309,0
ENSG00000197312,4407
ENSG00000197320,1
ENSG00000197321,10507
ENSG00000197322,1
ENSG00000197323,4121
ENSG00000197324,21565
ENSG00000197329,1834
ENSG00000197332,26
ENSG00000197334,0
ENSG00000197343,3745
ENSG00000197345,1320
ENSG00000197353,0
ENSG00000197355,1053
ENSG00000197358,14
ENSG00000197360,10
ENSG00000197361,114
ENSG00000197362,748
ENSG00000197363,584
ENSG00000197364,0
ENSG00000197372,749
ENSG00000197375,1337
ENSG00000197376,0
ENSG00000197380,1038
ENSG00000197381,5693
ENSG00000197385,622
ENSG00000197386,5117
ENSG00000197403,0
ENSG00000197405,2028
ENSG00000197406,13
ENSG00000197408,3
ENSG00000197409,115
ENSG00000197410,71
ENSG00000197415,544
ENSG00000197416,0
ENSG00000197417,442
ENSG00000197421,2
ENSG00000197428,0
ENSG00000197429,1155
ENSG00000197430,0
ENSG00000197437,0
ENSG00000197442,3123
ENSG00000197444,4
ENSG00000197445,12
ENSG00000197446,0
ENSG00000197448,5773
ENSG00000197451,10241
ENSG00000197454,1
ENSG00000197457,2524
ENSG00000197461,2139
ENSG00000197462,0
ENSG00000197465,29
ENSG00000197467,500
ENSG00000197468,0
ENSG00000197471,894
ENSG00000197472,44
ENSG00000197475,0
ENSG00000197476,0
ENSG00000197479,341
ENSG00000197483,378
ENSG00000197487,0
ENSG00000197496,8312
ENSG00000197497,378
ENSG00000197498,2131
ENSG00000197503,2
ENSG00000197506,2012
ENSG00000197520,51
ENSG00000197530,1057
ENSG00000197532,0
ENSG00000197535,4960
ENSG00000197536,207
ENSG00000197540,17
ENSG00000197548,2460
ENSG00000197549,0
ENSG00000197550,1
ENSG00000197555,5747
ENSG00000197557,1865
ENSG00000197558,29
ENSG00000197561,1
ENSG00000197562,2301
ENSG00000197563,4141
ENSG00000197565,121
ENSG00000197566,641
ENSG00000197568,634
ENSG00000197575,9
ENSG00000197576,70
ENSG00000197579,2090
ENSG00000197580,59
ENSG00000197582,32
ENSG00000197584,7
ENSG00000197585,0
ENSG00000197586,3869
ENSG00000197587,2
ENSG00000197588,35
ENSG00000197591,0
ENSG00000197594,11336
ENSG00000197595,0
ENSG00000197599,29
ENSG00000197601,4132
ENSG00000197603,1818
ENSG00000197608,1078
ENSG00000197614,30999
ENSG00000197616,2
ENSG00000197617,0
ENSG00000197619,1894
ENSG00000197620,807
ENSG00000197622,10226
ENSG00000197627,0
ENSG00000197629,7080
ENSG00000197632,624
ENSG00000197635,1893
ENSG00000197641,3
ENSG00000197644,0
ENSG00000197646,649
ENSG00000197647,244
ENSG00000197651,0
ENSG00000197653,22
ENSG00000197658,0
ENSG00000197665,0
ENSG00000197670,87
ENSG00000197674,2
ENSG00000197683,0
ENSG00000197692,5
ENSG00000197694,32321
ENSG00000197696,232
ENSG00000197702,16981
ENSG00000197705,14
ENSG00000197706,0
ENSG00000197712,10493
ENSG00000197713,3516
ENSG00000197714,238
ENSG00000197721,2
ENSG00000197724,3974
ENSG00000197728,4462
ENSG00000197734,5
ENSG00000197744,117
ENSG00000197745,1
ENSG00000197746,131692
ENSG00000197747,25067
ENSG00000197748,139
ENSG00000197753,9
ENSG00000197756,36064
ENSG00000197757,1659
ENSG00000197763,617
ENSG00000197766,449
ENSG00000197768,2
ENSG00000197769,24
ENSG00000197771,6807
ENSG00000197774,444
ENSG00000197776,250
ENSG00000197779,588
ENSG00000197780,2204
ENSG00000197782,1750
ENSG00000197785,1071
ENSG00000197786,0
ENSG00000197790,0
ENSG00000197794,1
ENSG00000197798,1362
ENSG00000197808,426
ENSG00000197813,5
ENSG00000197815,33
ENSG00000197816,30
ENSG00000197818,1378
ENSG00000197822,1618
ENSG00000197826,2
ENSG00000197837,71
ENSG00000197838,0
ENSG00000197841,943
ENSG00000197847,8
ENSG00000197849,0
ENSG00000197852,694
ENSG00000197857,841
ENSG00000197858,5279
ENSG00000197859,2186
ENSG00000197860,1231
ENSG00000197863,472
ENSG00000197866,0
ENSG00000197870,1
ENSG00000197872,2623
ENSG00000197879,25986
ENSG00000197880,6
ENSG00000197882,1
ENSG00000197885,897
ENSG00000197887,0
ENSG00000197888,0
ENSG00000197889,6
ENSG00000197891,0
ENSG00000197892,4238
ENSG00000197893,3
ENSG00000197894,7692
ENSG00000197901,0
ENSG00000197903,831
ENSG00000197905,1130
ENSG00000197912,2901
ENSG00000197915,9
ENSG00000197919,0
ENSG00000197921,5
ENSG00000197927,636
ENSG00000197928,882
ENSG00000197930,10236
ENSG00000197933,382
ENSG00000197934,9
ENSG00000197935,359
ENSG00000197937,1696
ENSG00000197938,0
ENSG00000197943,1318
ENSG00000197948,1300
ENSG00000197951,1105
ENSG00000197953,0
ENSG00000197956,52042
ENSG00000197958,34549
ENSG00000197959,290
ENSG00000197961,1306
ENSG00000197965,16202
ENSG00000197969,2131
ENSG00000197971,2022
ENSG00000197976,1941
ENSG00000197977,256
ENSG00000197978,71
ENSG00000197980,67
ENSG00000197982,1834
ENSG00000197984,0
ENSG00000197989,416
ENSG00000197990,0
ENSG00000197991,0
ENSG00000197992,9
ENSG00000197993,4
ENSG00000198000,3810
ENSG00000198001,2107
ENSG00000198003,41
ENSG00000198010,5
ENSG00000198015,3512
ENSG00000198018,2080
ENSG00000198019,236
ENSG00000198021,0
ENSG00000198022,0
ENSG00000198026,1522
ENSG00000198028,3
ENSG00000198033,1
ENSG00000198034,93636
ENSG00000198039,463
ENSG00000198040,2986
ENSG00000198042,1888
ENSG00000198046,314
ENSG00000198049,1
ENSG00000198053,6594
ENSG00000198054,19
ENSG00000198055,1594
ENSG00000198056,680
ENSG00000198060,4697
ENSG00000198062,0
ENSG00000198064,5
ENSG00000198074,82
ENSG00000198075,85
ENSG00000198077,3
ENSG00000198081,1188
ENSG00000198083,0
ENSG00000198087,7518
ENSG00000198088,81
ENSG00000198089,879
ENSG00000198090,0
ENSG00000198092,0
ENSG00000198093,1749
ENSG00000198099,0
ENSG00000198104,0
ENSG00000198105,994
ENSG00000198106,30
ENSG00000198108,1200
ENSG00000198113,768
ENSG00000198121,3336
ENSG00000198125,386
ENSG00000198128,0
ENSG00000198129,0
ENSG00000198130,1284
ENSG00000198131,2440
ENSG00000198133,634
ENSG00000198134,36
ENSG00000198142,1658
ENSG00000198146,2891
ENSG00000198153,0
ENSG00000198155,41
ENSG00000198156,0
ENSG00000198157,472
ENSG00000198160,4008
ENSG00000198162,6625
ENSG00000198168,2220
ENSG00000198169,1539
ENSG00000198171,3223
ENSG00000198173,0
ENSG00000198176,5449
ENSG00000198178,0
ENSG00000198182,583
ENSG00000198183,0
ENSG00000198185,207
ENSG00000198189,3713
ENSG00000198198,2175
ENSG00000198203,6
ENSG00000198205,308
ENSG00000198208,242
ENSG00000198211,1
ENSG00000198216,3
ENSG00000198217,0
ENSG00000198218,6100
ENSG00000198221,16
ENSG00000198223,1033
ENSG00000198225,70
ENSG00000198231,10177
ENSG00000198237,9
ENSG00000198242,26154
ENSG00000198246,2244
ENSG00000198251,30
ENSG00000198252,2472
ENSG00000198258,4615
ENSG00000198261,0
ENSG00000198265,4331
ENSG00000198270,659
ENSG00000198271,0
ENSG00000198276,1608
ENSG00000198277,1
ENSG00000198283,0
ENSG00000198284,0
ENSG00000198286,877
ENSG00000198298,372
ENSG00000198300,885
ENSG00000198301,2774
ENSG00000198312,0
ENSG00000198315,3663
ENSG00000198324,1683
ENSG00000198326,1
ENSG00000198331,333
ENSG00000198336,27
ENSG00000198342,175
ENSG00000198346,995
ENSG00000198353,371
ENSG00000198354,5
ENSG00000198355,2112
ENSG00000198356,3483
ENSG00000198358,0
ENSG00000198363,31818
ENSG00000198367,0
ENSG00000198369,7432
ENSG00000198373,3385
ENSG00000198380,10373
ENSG00000198382,2994
ENSG00000198384,4
ENSG00000198390,0
ENSG00000198393,954
ENSG00000198398,0
ENSG00000198399,4082
ENSG00000198400,37
ENSG00000198406,74
ENSG00000198408,14841
ENSG00000198414,0
ENSG00000198416,30
ENSG00000198417,280
ENSG00000198420,2354
ENSG00000198429,282
ENSG00000198431,5445
ENSG00000198435,486
ENSG00000198440,458
ENSG00000198443,0
ENSG00000198445,0
ENSG00000198452,1
ENSG00000198453,789
ENSG00000198454,0
ENSG00000198455,942
ENSG00000198464,2675
ENSG00000198466,2664
ENSG00000198467,22445
ENSG00000198468,19
ENSG00000198471,1
ENSG00000198478,1740
ENSG00000198482,784
ENSG00000198483,421
ENSG00000198488,2
ENSG00000198491,0
ENSG00000198492,7033
ENSG00000198496,416
ENSG00000198498,1447
ENSG00000198502,32053
ENSG00000198513,1363
ENSG00000198515,16
ENSG00000198517,1271
ENSG00000198520,46
ENSG00000198521,1581
ENSG00000198522,3395
ENSG00000198523,853
ENSG00000198526,2
ENSG00000198535,104
ENSG00000198538,2612
ENSG00000198542,12533
ENSG00000198546,539
ENSG00000198547,3
ENSG00000198551,1205
ENSG00000198553,14
ENSG00000198554,1124
ENSG00000198555,0
ENSG00000198556,319
ENSG00000198561,40135
ENSG00000198563,3182
ENSG00000198569,2
ENSG00000198570,2
ENSG00000198573,1
ENSG00000198574,11
ENSG00000198576,26
ENSG00000198580,45
ENSG00000198585,2843
ENSG00000198586,5586
ENSG00000198589,10041
ENSG00000198590,30
ENSG00000198597,2
ENSG00000198598,819
ENSG00000198601,0
ENSG00000198604,4914
ENSG00000198610,0
ENSG00000198612,5308
ENSG00000198618,1948
ENSG00000198624,690
ENSG00000198625,2297
ENSG00000198626,45
ENSG00000198633,1
ENSG00000198642,5780
ENSG00000198643,3
ENSG00000198646,6480
ENSG00000198648,2809
ENSG00000198650,20
ENSG00000198657,0
ENSG00000198658,9
ENSG00000198663,9426
ENSG00000198668,36813
ENSG00000198670,0
ENSG00000198671,0
ENSG00000198673,44
ENSG00000198674,0
ENSG00000198677,9154
ENSG00000198678,0
ENSG00000198680,1238
ENSG00000198681,2
ENSG00000198682,3061
ENSG00000198685,0
ENSG00000198689,1483
ENSG00000198690,1206
ENSG00000198691,755
ENSG00000198692,0
ENSG00000198695,21772
ENSG00000198700,7102
ENSG00000198703,0
ENSG00000198704,0
ENSG00000198707,2295
ENSG00000198711,17
ENSG00000198712,166468
ENSG00000198715,3602
ENSG00000198718,2267
ENSG00000198719,1054
ENSG00000198720,529
ENSG00000198721,3551
ENSG00000198722,2167
ENSG00000198723,14
ENSG00000198727,205447
ENSG00000198728,5458
ENSG00000198729,544
ENSG00000198730,6890
ENSG00000198732,1602
ENSG00000198734,171
ENSG00000198736,2262
ENSG00000198738,0
ENSG00000198739,0
ENSG00000198740,4456
ENSG00000198742,4133
ENSG00000198743,6980
ENSG00000198744,98
ENSG00000198746,859
ENSG00000198752,10036
ENSG00000198753,574
ENSG00000198754,11
ENSG00000198755,32019
ENSG00000198756,45
ENSG00000198758,2
ENSG00000198759,253
ENSG00000198763,143596
ENSG00000198765,0
ENSG00000198768,493
ENSG00000198771,1838
ENSG00000198774,245
ENSG00000198780,416
ENSG00000198783,1184
ENSG00000198785,41
ENSG00000198786,70361
ENSG00000198787,0
ENSG00000198788,149
ENSG00000198791,7283
ENSG00000198792,5717
ENSG00000198793,5015
ENSG00000198794,903
ENSG00000198795,3182
ENSG00000198796,1385
ENSG00000198797,11
ENSG00000198798,0
ENSG00000198799,1718
ENSG00000198804,335878
ENSG00000198805,2801
ENSG00000198807,225
ENSG00000198812,0
ENSG00000198814,322
ENSG00000198815,5793
ENSG00000198816,2315
ENSG00000198818,2583
ENSG00000198821,176
ENSG00000198822,4
ENSG00000198824,2441
ENSG00000198825,3064
ENSG00000198826,1530
ENSG00000198829,208
ENSG00000198830,10552
ENSG00000198832,5200
ENSG00000198833,7449
ENSG00000198835,113
ENSG00000198836,6694
ENSG00000198837,2047
ENSG00000198838,53
ENSG00000198839,1585
ENSG00000198840,47931
ENSG00000198841,475
ENSG00000198842,82
ENSG00000198843,7961
ENSG00000198844,1369
ENSG00000198846,111
ENSG00000198848,1254
ENSG00000198851,583
ENSG00000198853,3997
ENSG00000198854,0
ENSG00000198855,1028
ENSG00000198856,8355
ENSG00000198857,21
ENSG00000198858,3628
ENSG00000198860,2151
ENSG00000198862,3705
ENSG00000198863,3502
ENSG00000198865,147
ENSG00000198868,11
ENSG00000198870,50
ENSG00000198873,1223
ENSG00000198874,1772
ENSG00000198876,4258
ENSG00000198877,0
ENSG00000198879,1256
ENSG00000198881,8
ENSG00000198883,3
ENSG00000198885,337
ENSG00000198886,362182
ENSG00000198887,2744
ENSG00000198888,94997
ENSG00000198889,0
ENSG00000198890,1914
ENSG00000198892,1440
ENSG00000198894,3908
ENSG00000198898,9963
ENSG00000198899,132240
ENSG00000198900,10078
ENSG00000198901,1441
ENSG00000198908,656
ENSG00000198909,3952
ENSG00000198910,361
ENSG00000198911,4339
ENSG00000198912,1358
ENSG00000198914,6
ENSG00000198915,301
ENSG00000198917,2226
ENSG00000198918,6723
ENSG00000198919,1634
ENSG00000198920,1466
ENSG00000198923,0
ENSG00000198924,1276
ENSG00000198925,4337
ENSG00000198929,52
ENSG00000198930,9
ENSG00000198931,3654
ENSG00000198932,906
ENSG00000198933,938
ENSG00000198934,437
ENSG00000198937,754
ENSG00000198938,208265
ENSG00000198939,130
ENSG00000198944,159
ENSG00000198945,1142
ENSG00000198947,1140
ENSG00000198948,2237
ENSG00000198951,4940
ENSG00000198952,4176
ENSG00000198954,4053
ENSG00000198959,9019
ENSG00000198960,821
ENSG00000198961,15460
ENSG00000198963,674
ENSG00000198964,3287
ENSG00000198965,0
ENSG00000198967,0
ENSG00000198972,0
ENSG00000198973,0
ENSG00000198974,0
ENSG00000198975,0
ENSG00000198976,1
ENSG00000198982,0
ENSG00000198983,0
ENSG00000198984,1
ENSG00000198986,0
ENSG00000198987,0
ENSG00000198995,1
ENSG00000198997,1
ENSG00000199001,0
ENSG00000199004,0
ENSG00000199005,0
ENSG00000199012,0
ENSG00000199015,0
ENSG00000199017,0
ENSG00000199020,0
ENSG00000199023,2
ENSG00000199024,14
ENSG00000199025,0
ENSG00000199030,0
ENSG00000199031,0
ENSG00000199032,0
ENSG00000199035,0
ENSG00000199036,1
ENSG00000199038,2
ENSG00000199043,0
ENSG00000199047,0
ENSG00000199051,1
ENSG00000199053,0
ENSG00000199059,0
ENSG00000199065,0
ENSG00000199066,0
ENSG00000199069,0
ENSG00000199071,0
ENSG00000199072,1
ENSG00000199075,0
ENSG00000199077,0
ENSG00000199080,0
ENSG00000199082,1
ENSG00000199085,1
ENSG00000199088,0
ENSG00000199090,0
ENSG00000199092,0
ENSG00000199094,1
ENSG00000199095,0
ENSG00000199102,0
ENSG00000199104,0
ENSG00000199107,0
ENSG00000199109,0
ENSG00000199121,0
ENSG00000199122,1
ENSG00000199127,0
ENSG00000199130,0
ENSG00000199132,0
ENSG00000199133,4
ENSG00000199135,0
ENSG00000199143,1
ENSG00000199145,0
ENSG00000199150,0
ENSG00000199151,0
ENSG00000199153,0
ENSG00000199156,0
ENSG00000199157,0
ENSG00000199158,0
ENSG00000199161,2
ENSG00000199165,0
ENSG00000199168,0
ENSG00000199169,0
ENSG00000199172,4
ENSG00000199177,1
ENSG00000199179,0
ENSG00000199187,0
ENSG00000199196,0
ENSG00000199197,0
ENSG00000199200,0
ENSG00000199201,0
ENSG00000199202,0
ENSG00000199203,0
ENSG00000199204,0
ENSG00000199212,0
ENSG00000199217,0
ENSG00000199218,0
ENSG00000199219,0
ENSG00000199220,0
ENSG00000199222,0
ENSG00000199223,0
ENSG00000199224,0
ENSG00000199226,0
ENSG00000199231,0
ENSG00000199237,2
ENSG00000199240,0
ENSG00000199241,0
ENSG00000199245,0
ENSG00000199246,0
ENSG00000199248,0
ENSG00000199251,0
ENSG00000199260,0
ENSG00000199263,0
ENSG00000199266,5
ENSG00000199270,0
ENSG00000199272,0
ENSG00000199273,0
ENSG00000199276,0
ENSG00000199279,0
ENSG00000199282,0
ENSG00000199283,0
ENSG00000199285,0
ENSG00000199286,0
ENSG00000199289,0
ENSG00000199290,0
ENSG00000199291,0
ENSG00000199293,0
ENSG00000199295,0
ENSG00000199299,0
ENSG00000199301,2
ENSG00000199303,0
ENSG00000199306,0
ENSG00000199308,0
ENSG00000199311,0
ENSG00000199313,0
ENSG00000199315,0
ENSG00000199318,0
ENSG00000199319,0
ENSG00000199321,0
ENSG00000199322,0
ENSG00000199325,1
ENSG00000199326,0
ENSG00000199327,0
ENSG00000199331,3
ENSG00000199332,14
ENSG00000199334,0
ENSG00000199335,1
ENSG00000199337,0
ENSG00000199347,2
ENSG00000199348,0
ENSG00000199349,0
ENSG00000199350,0
ENSG00000199352,0
ENSG00000199354,0
ENSG00000199357,0
ENSG00000199360,0
ENSG00000199361,0
ENSG00000199362,0
ENSG00000199363,0
ENSG00000199364,0
ENSG00000199366,0
ENSG00000199368,0
ENSG00000199370,1
ENSG00000199373,0
ENSG00000199377,1
ENSG00000199378,0
ENSG00000199381,0
ENSG00000199385,0
ENSG00000199390,0
ENSG00000199392,0
ENSG00000199394,0
ENSG00000199395,0
ENSG00000199396,0
ENSG00000199398,0
ENSG00000199400,1
ENSG00000199402,0
ENSG00000199404,0
ENSG00000199405,0
ENSG00000199407,0
ENSG00000199409,0
ENSG00000199410,0
ENSG00000199411,1
ENSG00000199415,0
ENSG00000199420,0
ENSG00000199422,0
ENSG00000199424,0
ENSG00000199426,0
ENSG00000199436,2
ENSG00000199440,0
ENSG00000199442,0
ENSG00000199444,0
ENSG00000199446,0
ENSG00000199448,0
ENSG00000199450,0
ENSG00000199453,0
ENSG00000199454,0
ENSG00000199455,0
ENSG00000199458,0
ENSG00000199459,0
ENSG00000199460,0
ENSG00000199461,0
ENSG00000199466,0
ENSG00000199468,0
ENSG00000199469,0
ENSG00000199470,0
ENSG00000199471,0
ENSG00000199472,0
ENSG00000199473,0
ENSG00000199474,0
ENSG00000199475,0
ENSG00000199476,6
ENSG00000199477,14
ENSG00000199480,0
ENSG00000199482,0
ENSG00000199483,0
ENSG00000199487,0
ENSG00000199488,2
ENSG00000199489,0
ENSG00000199490,0
ENSG00000199492,0
ENSG00000199497,0
ENSG00000199506,1
ENSG00000199508,0
ENSG00000199509,1
ENSG00000199512,0
ENSG00000199514,0
